Museum,Museum Abbreviation,Catalog Number,Special Collections,Kind of Object,Specimen Count,Current Identification,Other Identifications,Name Hierarchy,Order,Family,Type Status,Type Citations,Date Collected,Ocean,Sea/Gulf,Bay/Sound,Island Name,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Collector(s),Other Numbers (Type: Value),Sex/Stage,Preparation Details (Preparation:Remarks),Microhabitat Description,Reproductive Condition,Progeny Details,Measurements,Stomach Contents,Collection Method,Number of Individuals,Sexual Maturity,Physical Maturity,Specimen Condition,Injury,Parasite,Bibliography,Notes,Genetic Sample Type,Biorepository Number,Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Depleted?,Record Last Modified,EZID
,USNM,251170,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae mearnsi,,Thomomys bottae mearnsi : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,1/13/1934,,,,,United States,Arizona,Pima,Empire Ranch,,,1417,"Taylor, W. P.",Mammals Field Number: 2135,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:57,http://n2t.net/ark:/65665/33bd8c488-9c56-48a3-aec3-d1e2bdba81a6
,USNM,251171,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae mearnsi,,Thomomys bottae mearnsi : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,1/13/1934,,,,,United States,Arizona,Pima,Empire Ranch,,,1417,"Taylor, W. P.",Mammals Field Number: 2136,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:57,http://n2t.net/ark:/65665/320541127-3095-468d-ab80-024dcbb85781
,USNM,251172,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae mearnsi,,Thomomys bottae mearnsi : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,1/13/1934,,,,,United States,Arizona,Pima,Empire Ranch,,,1417,"Taylor, W. P.",Mammals Field Number: 2137,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:57,http://n2t.net/ark:/65665/3ad076b4c-c034-421b-8d2d-0803038570f3
,USNM,251173,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae mearnsi,,Thomomys bottae mearnsi : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,1/13/1934,,,,,United States,Arizona,Pima,Empire Ranch,,,1417,"Taylor, W. P.",Mammals Field Number: 2138,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:57,http://n2t.net/ark:/65665/36b91b288-d920-4311-a226-856ca6ed65ee
,USNM,13184,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,Moran,Mammals Field Number: No Number,Unknown,Skin:skull in skin,,,,,,,,,,,,,,,,,,,,,,6/5/2020 17:48,http://n2t.net/ark:/65665/34709af4f-41d5-4dfb-a132-c5906ca7a769
,USNM,17755,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,22 Oct 1889,,,,,United States,Arizona,Pima,Calabasas,,,,"Bailey, V.",Mammals Field Number: 576; Other Catalog Number: A0024696,Male : Adult,Skin; Skull,,,,Total Length: 222mm; Tail Length: 75mm; Hind Tarsus Length: 28mm,,,,,,,,,,,,,,,,,,6/24/2021 15:28,http://n2t.net/ark:/65665/3d3726394-6bbb-441d-ad77-743bf6b13fcb
,USNM,17756,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,23 Oct 1889,,,,,United States,Arizona,Pima,Calabasas,,,,"Bailey, V.",Mammals Field Number: 587; Other Catalog Number: A0024697,Male,Skin; Skull,,,,Total Length: 200mm; Tail Length: 64mm; Hind Tarsus Length: 27mm,,,,,,,,,,,,,,,,,,6/24/2021 15:28,http://n2t.net/ark:/65665/36ae45753-76a2-416c-8e40-f29c6ea34fbf
,USNM,17757,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,25 Oct 1889,,,,,United States,Arizona,Pima,Calabasas,,,,"Bailey, V.",Mammals Field Number: 603; Other Catalog Number: A0024698,Male : Immature,Skin; Skull,,,,Total Length: 228mm; Tail Length: 73mm; Hind Tarsus Length: 28mm,,,,,,,,,,,,,,,,,,6/24/2021 15:29,http://n2t.net/ark:/65665/314c2f169-6d3a-4995-827e-8aa26646b530
,USNM,17758,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,25 Oct 1889,,,,,United States,Arizona,Pima,Calabasas,,,,"Bailey, V.",Mammals Field Number: 604; Other Catalog Number: A0024699,Female,Skin; Skull,,,,Total Length: 210mm; Tail Length: 69mm; Hind Tarsus Length: 27mm,,,,,,,,,,,,,,,,,,6/24/2021 15:29,http://n2t.net/ark:/65665/39edb6c6a-e8e8-4c85-a022-300d755c7dab
,USNM,58973,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,21 Nov 1893,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Mearns, E. A.; Holzner, F. X.",Mammals Field Number: 2659,Female : Adult,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,5/27/2020 14:15,http://n2t.net/ark:/65665/353cb2a01-aad1-4cc2-94fe-0e333448a5fd
,USNM,59197,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,24 Dec 1893,,,,,United States,Arizona,Pima,La Osa,,,,"Mearns, E. A.; Holzner, F. X.",Mammals Field Number: 2732,Male : Adult,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,5/27/2020 14:20,http://n2t.net/ark:/65665/394b0115e-1b90-43d8-839f-70d56530bec4
,USNM,59198,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,25 Dec 1893,,,,,United States,Arizona,Pima,La Osa,,,,"Mearns, E. A.; Holzner, F. X.",Mammals Field Number: 2735,Female : Adult,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,5/27/2020 14:20,http://n2t.net/ark:/65665/32507dbf2-a973-4fcf-ae4f-da3f214c602c
,USNM,59199,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,24 Dec 1893,,,,,United States,Arizona,Pima,La Osa,,,,"Mearns, E. A.; Holzner, F. X.",Mammals Field Number: 2733,Female : Adult,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,5/27/2020 14:20,http://n2t.net/ark:/65665/3879352e7-3579-42f2-9ed3-460ed7dba730
,USNM,59200,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,26 Dec 1893,,,,,United States,Arizona,Pima,La Osa,,,,"Mearns, E. A.; Holzner, F. X.",Mammals Field Number: 2742,Male : Adult,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,5/27/2020 14:20,http://n2t.net/ark:/65665/3e0f16447-c81c-4b93-a897-891363d23940
,USNM,59201,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,14 Dec 1893,,,,,United States,Arizona,Pima,La Osa,,,,"Mearns, E. A.; Holzner, F. X.",Mammals Field Number: 2682,Female : Immature,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,5/27/2020 14:20,http://n2t.net/ark:/65665/38c6d0262-00a5-4bf2-8143-352b21c03250
,USNM,59202,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,25 Dec 1893,,,,,United States,Arizona,Pima,La Osa,,,,"Mearns, E. A.; Holzner, F. X.",Mammals Field Number: 2734,Female : Immature,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,5/27/2020 14:20,http://n2t.net/ark:/65665/3a76c00cd-1e7a-4417-abf6-663f979ae508
,USNM,59204,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,26 Dec 1893,,,,,United States,Arizona,Pima,La Osa,,,,"Mearns, E. A.; Holzner, F. X.",Mammals Field Number: 2741,Male : Adult,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,5/27/2020 14:20,http://n2t.net/ark:/65665/3756a094b-ff0a-446b-875c-1f789ae9f471
,USNM,59205,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,26 Dec 1893,,,,,United States,Arizona,Pima,La Osa,,,,"Mearns, E. A.; Holzner, F. X.",Mammals Field Number: 2739,Female : Adult,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,5/27/2020 14:20,http://n2t.net/ark:/65665/347d0c999-5e08-47b4-a0cf-377dd6eb589f
,USNM,59207,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,26 Dec 1893,,,,,United States,Arizona,Pima,La Osa,,,,"Mearns, E. A.; Holzner, F. X.",Mammals Field Number: 2743,Female : Adult,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,5/27/2020 14:20,http://n2t.net/ark:/65665/3630808e6-8d22-4339-83eb-8576e352b53b
,USNM,229479,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,7/15/1918,,,,,United States,Arizona,Pima,Tucson,,,,"Howell, A. B.",Mammals Field Number: 192,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/9/2020 16:23,http://n2t.net/ark:/65665/38ce16693-4f53-4840-a72c-1710d6cfca8d
,USNM,250571,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,7/31/1931,,,,,United States,Arizona,Pima,"Tucson, 40 Mi SE At Rosemont, Santa Rita Mountains",,,1448,"Taylor, W. P.",Mammals Field Number: 2000,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:46,http://n2t.net/ark:/65665/31e1bf5d0-3e6e-448c-8053-a557744af996
,USNM,272476,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,7/20/1941,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, 200 Ft W Of Kimmerling (Old Parker) Ranch",,,1433,"Trowbridge, A. H.",Mammals Field Number: 437,Male,Baculum/Baubellum; Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/3/2020 14:07,http://n2t.net/ark:/65665/31c84ed10-5eee-429e-a23d-d8fcb7c5d7b2
,USNM,272477,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,7/20/1941,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, 300 Ft W Of Kimmerling (Old Parker) Ranch",,,1433,"Trowbridge, A. H.",Mammals Field Number: 438,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/3/2020 14:07,http://n2t.net/ark:/65665/397865fbe-00d3-479a-a8c9-85f70c549073
,USNM,272478,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,7/20/1941,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, 0.5 Mi E Of Kimmerling (Old Parker) Ranch At Pickett Ranch",,,1463,"Trowbridge, A. H.",Mammals Field Number: 439,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/3/2020 14:07,http://n2t.net/ark:/65665/331df562b-9c66-449f-8480-9450c0775d57
,USNM,272479,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,7/21/1941,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, 0.5 Mi E Of Kimmerling (Old Parker) Ranch At Pickett Ranch",,,1463,"Trowbridge, A. H.",Mammals Field Number: 440,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/3/2020 14:07,http://n2t.net/ark:/65665/339850a9f-91ef-4bb5-ba7a-55c779087c08
,USNM,272480,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,7/21/1941,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, 200 Ft W Of Kimmerling (Old Parker) Ranch",,,1433,"Trowbridge, A. H.",Mammals Field Number: 441,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/3/2020 14:07,http://n2t.net/ark:/65665/3a438d40b-201e-435a-b27b-91278fd78792
,USNM,272481,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,7/21/1941,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, 0.25 Mi S Of Kimmerling (Old Parker) Ranch",,,1448,"Trowbridge, A. H.",Mammals Field Number: 442,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/3/2020 14:07,http://n2t.net/ark:/65665/38556d509-4ac5-4f35-b373-02daf26b7011
,USNM,272482,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,7/21/1941,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, 200 Yrds E Of Kimmerling (Old Parker) Ranch",,,1448,"Trowbridge, A. H.",Mammals Field Number: 443,Female : Young,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/3/2020 14:07,http://n2t.net/ark:/65665/3528b4f05-4b6d-4914-91c5-f2e7e94d7ece
,USNM,272492,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,8/6/1941,,,,,United States,Arizona,Pima,"Santa Rita Mountains, 35 Mi S Tucson, Kimmerling(Old Parker)Ranch",,,1478,"Trowbridge, A. H.",Mammals Field Number: 454,Male,Baculum/Baubellum; Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/3/2020 14:07,http://n2t.net/ark:/65665/33a379c81-2a3c-407c-98d0-3a13aeeba39e
,USNM,313861,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,2/19/1957,,,,,United States,Arizona,Pima,"Tucson, Evergreen Cemetery",,,,"Baine, D.",Mammals Field Number: 18,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,3/27/2020 19:28,http://n2t.net/ark:/65665/31db07967-599c-425b-9c2f-1c96272137e6
,USNM,244417,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,3/22/1923,,,,,United States,Arizona,Pima,Tucson,,,,"Taylor, W. P.",Mammals Field Number: 1538,Male,Skeleton; Skull,Ecological remarks by collector(s): no,unknown   no,,,,,,,,,,,,,,,,,,,,4/8/2020 16:05,http://n2t.net/ark:/65665/3248a790d-a330-45be-8890-1a0467af4a82
,USNM,244416,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,3/14/1923,,,,,United States,Arizona,Pima,Tucson,,,,"Taylor, W. P.",Mammals Field Number: 1532,Male,Skeleton; Skull,Ecological remarks by collector(s): no,unknown   no,,,,,,,,,,,,,,,,,,,,4/8/2020 16:05,http://n2t.net/ark:/65665/3fdf0824c-262b-48a4-beb6-2bbf2394778e
,USNM,59203,Types,Specimen/Lot,1,Thomomys bottae modicus,"Thomomys fulvus modicus Goldman, 1931",Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,Type,"Goldman, E. A. 1931 Oct 19. Journal of the Washington Academy of Sciences. 21: 418.",14 Dec 1893,,,,,United States,Arizona,Pima,"La Osa, S end of Altar Valley, near Mexican boundary",,,,"Mearns, E. A.; Holzner, F. X.",Mammals Field Number: 2681,Male : Adult,Skin; Skull,,,,Total Length: 238mm; Tail Length: 79mm; Hind Tarsus Length: 30mm,,,,,,,,,"Fisher, R. D. & Ludwig, C. A. 2012 Oct 23. Catalog of type specimens of recent mammals: Rodentia (Sciuromorpha and Castorimorpha) in the National Museum of Natural History, Smithsonian Institution. Smithsonian Contributions to Zoology. 640: 1-97.",,,,,,,,,5/27/2020 14:20,http://n2t.net/ark:/65665/3c9039adc-297c-452c-a7e4-adeeda0a538c
,USNM,244276,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,4/3/1923,,,,,United States,Arizona,Pima,"Tucson, 4 mi N, Rillito Creek, University Farm",,,,"Taylor, W. P.",Mammals Field Number: 1539,Male,Fluid,,,,,,,,,,,,,,,,,,,,,,4/8/2020 16:03,http://n2t.net/ark:/65665/33c4cd518-889f-4e11-a178-809e8263913e
,USNM,244277,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,4/3/1923,,,,,United States,Arizona,Pima,"Tucson, 4 mi N, Rillito Creek, University Farm",,,,"Taylor, W. P.",Mammals Field Number: 1541,Female,Fluid,,,,,,,,,,,,,,,,,,,,,,4/8/2020 16:03,http://n2t.net/ark:/65665/380ca4d76-f5cb-4258-8cb2-92aae07746d0
,USNM,244278,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,4/3/1923,,,,,United States,Arizona,Pima,"Tucson, 4 mi N, Rillito Creek, University Farm",,,,"Taylor, W. P.",Mammals Field Number: 1542,Male,Fluid,,,,,,,,,,,,,,,,,,,,,,4/8/2020 16:03,http://n2t.net/ark:/65665/396d40ab3-19e9-47fe-97b1-dd02cca96e00
,USNM,244279,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,4/3/1923,,,,,United States,Arizona,Pima,"Tucson, 4 mi N, Rillito Creek, University Farm",,,,"Taylor, W. P.",Mammals Field Number: 1543,Male,Fluid,,,,,,,,,,,,,,,,,,,,,,4/8/2020 16:03,http://n2t.net/ark:/65665/39c551354-cf13-4866-abfa-8d82756180df
,USNM,244280,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,4/3/1923,,,,,United States,Arizona,Pima,"Tucson, 4 mi N, Rillito Creek, University Farm",,,,"Taylor, W. P.",Mammals Field Number: 1544,Female : Juvenile,Fluid,,,,,,,,,,,,,,,,,,,,,,4/8/2020 16:03,http://n2t.net/ark:/65665/3b80ad9b0-5721-445e-962f-de2734589fa4
,USNM,244281,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,4/28/1923,,,,,United States,Arizona,Pima,"Tucson, 4 mi N, Rillito Creek, University Farm",,,,"Taylor, W. P.",Mammals Field Number: 1557,Female,Fluid,,,,,,,,,,,,,,,,,,,,,,4/8/2020 16:03,http://n2t.net/ark:/65665/3742a6e2f-e0ae-4834-880e-d79d7763a9f4
,USNM,244282,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,8/18/1923,,,,,United States,Arizona,Pima,Fort Lowell,,,,"Taylor, W. P.",Mammals Field Number: 1606,Female,Fluid,,,,,,,,,,,,,,,,,,,,,,4/8/2020 16:03,http://n2t.net/ark:/65665/3423f6fcd-9494-4fb7-bbd8-31a5d75dbedd
,USNM,136730,,Specimen/Lot,1,Thomomys bottae modicus,,Thomomys bottae modicus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,5/1/1905,,,,,United States,Arizona,Pima,Tucson,,,,"Forbes, R. H.",Mammals Field Number: No Number; X Numbers: 5345X,Unknown : Embryo,Fluid,,,,,,,,,,,,,,,,,,,,,,4/28/2020 18:46,http://n2t.net/ark:/65665/386eab522-1920-4f4a-8866-56d311352e93
,USNM,250589,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae pusillus,,Thomomys bottae pusillus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,6/24/1932,,,,,United States,Arizona,Pima,"Bates Well, 17 Mi SW Ajo",,,,"Taylor, W. P.",Mammals Field Number: 2112,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:46,http://n2t.net/ark:/65665/3218449f1-c9ec-438c-a4e7-ef6a69a2fee9
,USNM,262714,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae pusillus,,Thomomys bottae pusillus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,6/13/1937,,,,,United States,Arizona,Pima,Bates Well,,,,"Goldman, E. A.",Mammals Field Number: 23807,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/6/2020 16:43,http://n2t.net/ark:/65665/3fb36aca1-dbc8-4305-95f5-c820f3ba1789
,USNM,262817,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae pusillus,,Thomomys bottae pusillus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,6/12/1937,,,,,United States,Arizona,Pima,Bates Well,,,,"Goldman, L. C.",Mammals Field Number: 233,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/6/2020 16:43,http://n2t.net/ark:/65665/31fd89f8e-91f4-4c9e-ab2a-0966081b5b54
,USNM,263060,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae pusillus,,Thomomys bottae pusillus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,6/13/1937,,,,,United States,Arizona,Pima,Bates Well,,,,"Goldman, L. C.",Mammals Field Number: 234,Female,Skull,,,,,,,,,,,,,,,,,,,,,,4/6/2020 16:45,http://n2t.net/ark:/65665/331d6e9ab-2bb9-4059-bb1a-0a3b64f635b3
,USNM,274948,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae pusillus,,Thomomys bottae pusillus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,6/23/1932,,,,,United States,Arizona,Pima,"Bates Well, 17 Mi SW Of Ajo",,,,"Taylor, W. P.",Mammals Field Number: 32324X/124A,Unknown,Skull,,,,,,,,,,,,,,,,,,,,,,4/3/2020 14:53,http://n2t.net/ark:/65665/322535e8b-ac9a-4e93-915c-35b6c6514237
,USNM,274949,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae pusillus,,Thomomys bottae pusillus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,6/24/1932,,,,,United States,Arizona,Pima,"Bates Well, 17 Mi SW Of Ajo",,,,"Taylor, W. P.",Mammals Field Number: 32325X/125A,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/3/2020 14:53,http://n2t.net/ark:/65665/3bceaf43c-b4e4-424f-ab2b-c745d8c51203
,USNM,229480,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae pusillus,,Thomomys bottae pusillus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,7/10/1918,,,,,United States,Arizona,Pima,Indian Oasis,,,,"Howell, A. B.",Mammals Field Number: 179,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/9/2020 16:23,http://n2t.net/ark:/65665/37d6a5d1f-0bac-4a06-b0cb-b305d026308d
,USNM,229482,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae pusillus,,Thomomys bottae pusillus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,7/10/1918,,,,,United States,Arizona,Pima,Indian Oasis,,,,"Howell, A. B.",Mammals Field Number: 178,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/9/2020 16:23,http://n2t.net/ark:/65665/362dfb56a-9edb-4523-906a-66c57859d2d4
,USNM,287823,Biological Survey Specimen,Specimen/Lot,1,Thomomys bottae pusillus,,Thomomys bottae pusillus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,5/17/1957,,,,,United States,Arizona,Pima,"Sells, 6 Or 7 Mi From S End Of Comobabi Mountains",,,,"Madsen, C. R.",Mammals Field Number: 7,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/1/2020 20:01,http://n2t.net/ark:/65665/304baadd7-4d57-4716-ab1b-0b51eaf70a89
,USNM,59893,,Specimen/Lot,1,Thomomys bottae pusillus,,Thomomys bottae pusillus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,3 Feb 1894,,,,,United States,Arizona,Pima,Quitovaquito,,,,"Mearns; Holzner, F. X.",Mammals Field Number: 2904,Female : Immature,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,5/27/2020 14:32,http://n2t.net/ark:/65665/344c68b7c-432c-4bbd-96de-1a245ea2126d
,USNM,59894,,Specimen/Lot,1,Thomomys bottae pusillus,,Thomomys bottae pusillus : Geomyidae : Rodentia : Mammalia : Chordata,Rodentia,Geomyidae,,,6 Feb 1894,,,,,United States,Arizona,Pima,Quitovaquito,,,,"Mearns; Holzner, F. X.",Mammals Field Number: 2929,Female : Adult,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,5/27/2020 14:32,http://n2t.net/ark:/65665/39b7d297d-9aa9-4416-9dcc-019dcc1b34dd
